id,lexeme,de,ru,source,license
lernen:t13874631,lernen,Ich hätte lernen sollen.,Надо было мне заниматься.,tatoeba,CC BY 2.0 FR
lernen:t1532227,lernen,Darf ich hier lernen?,Могу я здесь позаниматься?,tatoeba,CC BY 2.0 FR
lesen:t10124899,lesen,Ich lese nicht viel.,Я не так много читаю.,tatoeba,CC BY 2.0 FR
lesen:t10464891,lesen,Lesen Sie keine Zeitung?,"Вы что, газет не читаете?",tatoeba,CC BY 2.0 FR
lesen:t10472852,lesen,Wir lesen und schreiben.,Мы читаем и пишем.,tatoeba,CC BY 2.0 FR
letzt:t2069270,letzt,"Zu guter Letzt verkündete man die Namen derer, die gesiegt hatten.","И, наконец, названы имена победителей.",tatoeba,CC BY 2.0 FR
letzt:t12513107,letzt,Zu guter Letzt wurde Tom Marias Ehegatte.,"В конце концов, Том стал мужем Мэри.",tatoeba,CC BY 2.0 FR
letzt-adj:t2069270,letzt-adj,"Zu guter Letzt verkündete man die Namen derer, die gesiegt hatten.","И, наконец, названы имена победителей.",tatoeba,CC BY 2.0 FR
letzt-adj:t12513107,letzt-adj,Zu guter Letzt wurde Tom Marias Ehegatte.,"В конце концов, Том стал мужем Мэри.",tatoeba,CC BY 2.0 FR
leute:t13073168,leute,Ich kenne die Leute.,Я знаю людей.,tatoeba,CC BY 2.0 FR
leute:t1317361,leute,Sie sind gute Leute.,Они хорошие люди.,tatoeba,CC BY 2.0 FR
leute:t8117302,leute,Ich mag keine Leute.,Я не люблю людей.,tatoeba,CC BY 2.0 FR
licht:t1099293,licht,Die Lichter gingen aus.,Огни погасли.,tatoeba,CC BY 2.0 FR
licht:t2351958,licht,Das Licht ging aus.,Свет погас.,tatoeba,CC BY 2.0 FR
licht:t341551,licht,Das Licht ist aus.,Свет погашен.,tatoeba,CC BY 2.0 FR
lieb:t1039084,lieb,Wir bleiben lieber hier.,Мы лучше останемся тут.,tatoeba,CC BY 2.0 FR
lieb:t11111031,lieb,Ich bleibe lieber stehen.,Я лучше постою.,tatoeba,CC BY 2.0 FR
lieb:t13041985,lieb,Wir lieben das Schöne.,Мы любим красивое.,tatoeba,CC BY 2.0 FR
lieb-verb:t5346950,lieb-verb,Ich habe dich sehr lieb!,Я очень тебя люблю!,tatoeba,CC BY 2.0 FR
lieb-verb:t13575505,lieb-verb,Du bist so lieb!,Ты так добр!,tatoeba,CC BY 2.0 FR
lieb-verb:t8286103,lieb-verb,Warum hat mich keiner lieb?,Почему меня никто не любит?,tatoeba,CC BY 2.0 FR
lieben:t13041985,lieben,Wir lieben das Schöne.,Мы любим красивое.,tatoeba,CC BY 2.0 FR
lieben:t139112,lieben,Ein Kind braucht Liebe.,Ребёнку нужна любовь.,tatoeba,CC BY 2.0 FR
lieben:t1857883,lieben,Lieben Sie sie noch?,Вы всё ещё любите её?,tatoeba,CC BY 2.0 FR
lieben-adj:t13041985,lieben-adj,Wir lieben das Schöne.,Мы любим красивое.,tatoeba,CC BY 2.0 FR
lieben-adj:t1857883,lieben-adj,Lieben Sie sie noch?,Вы всё ещё любите её?,tatoeba,CC BY 2.0 FR
lieben-adj:t6641245,lieben-adj,Wir lieben es hier.,Нам здесь нравится.,tatoeba,CC BY 2.0 FR
lieber:t1039084,lieber,Wir bleiben lieber hier.,Мы лучше останемся тут.,tatoeba,CC BY 2.0 FR
lieber:t11111031,lieber,Ich bleibe lieber stehen.,Я лучше постою.,tatoeba,CC BY 2.0 FR
lieber:t5225872,lieber,Sie wollen lieber bleiben.,Они предпочитают остаться.,tatoeba,CC BY 2.0 FR
lieber-adv:t1039084,lieber-adv,Wir bleiben lieber hier.,Мы лучше останемся тут.,tatoeba,CC BY 2.0 FR
lieber-adv:t11111031,lieber-adv,Ich bleibe lieber stehen.,Я лучше постою.,tatoeba,CC BY 2.0 FR
lieber-adv:t5225872,lieber-adv,Sie wollen lieber bleiben.,Они предпочитают остаться.,tatoeba,CC BY 2.0 FR
lied:t10079037,lied,Schreib ein neues Lied.,Напиши новую песню.,tatoeba,CC BY 2.0 FR
lied:t12158729,lied,Das ist ein Lied.,Это песня.,tatoeba,CC BY 2.0 FR
lied:t1218878,lied,Das ist mein Lied!,Это моя песня!,tatoeba,CC BY 2.0 FR
liegen:t267,liegen,Dort liegt das Problem.,В этом и заключается проблема.,tatoeba,CC BY 2.0 FR
liegen:t912418,liegen,Da liegt das Problem.,В этом и кроется проблема.,tatoeba,CC BY 2.0 FR
liegen:t3861197,liegen,"Ich sehe nicht, wo das Problem liegt.","Не вижу, в чём проблема.",tatoeba,CC BY 2.0 FR
links:t403074,links,Er ist dort links.,"Это там, слева.",tatoeba,CC BY 2.0 FR
links:t5357979,links,Wir gehen nach links.,Мы идем налево.,tatoeba,CC BY 2.0 FR
links:t12774028,links,Ist das rechts oder links?,Это справа или слева?,tatoeba,CC BY 2.0 FR
lkw:t5474001,lkw,Lkw fahren ist nicht leicht.,Водить грузовик непросто.,tatoeba,CC BY 2.0 FR
lkw:t12371178,lkw,Toms Vater war Lkw-Fahrer.,Отец Тома был водителем грузовика.,tatoeba,CC BY 2.0 FR
lkw:t13989474,lkw,Der Lkw-Fahrer wurde nicht verletzt.,Водитель грузовика не пострадал.,tatoeba,CC BY 2.0 FR
loeffel:t11205841,loeffel,Ich habe keinen Löffel.,У меня нет ложки.,tatoeba,CC BY 2.0 FR
loeffel:t473797,loeffel,Mein Löffel ist größer!,Моя ложка больше!,tatoeba,CC BY 2.0 FR
loeffel:t5561451,loeffel,Es gibt keine Löffel.,Ложек нет.,tatoeba,CC BY 2.0 FR
loesung:t1114119,loesung,Sie suchen eine Lösung.,Они ищут решение.,tatoeba,CC BY 2.0 FR
loesung:t11752717,loesung,Es gibt immer Lösungen.,Решения всегда есть.,tatoeba,CC BY 2.0 FR
loesung:t1205,loesung,Es gibt keine Lösung.,Решения нет.,tatoeba,CC BY 2.0 FR
lustig:t1904431,lustig,Das war nicht lustig.,Это было не смешно.,tatoeba,CC BY 2.0 FR
lustig:t4385733,lustig,Was ist so lustig?,Что такого смешного?,tatoeba,CC BY 2.0 FR
lustig:t4784828,lustig,Ich fand es lustig.,Я находил это забавным.,tatoeba,CC BY 2.0 FR
machen:t1080265,machen,Können Sie das machen?,Вы можете это сделать?,tatoeba,CC BY 2.0 FR
machen:t1576010,machen,Haben Sie es gemacht?,Вы это сделали?,tatoeba,CC BY 2.0 FR
machen:t1803197,machen,Wie macht sie das?,Как она это делает?,tatoeba,CC BY 2.0 FR
maedchen:t1280259,maedchen,Wer ist das Mädchen?,Кто эта девочка?,tatoeba,CC BY 2.0 FR
maedchen:t13470811,maedchen,Beide Mädchen sind schön.,Обе девушки красивые.,tatoeba,CC BY 2.0 FR
maedchen:t13757436,maedchen,Er ist kein Mädchen.,Он не девочка.,tatoeba,CC BY 2.0 FR
maennlich:t3931128,maennlich,"Männer mögen es, männlich auszusehen.",Мужчинам нравится выглядеть мужественными.,tatoeba,CC BY 2.0 FR
maennlich:t1918639,maennlich,Er ist stark und männlich.,Он сильный и мужественный.,tatoeba,CC BY 2.0 FR
maennlich:t621566,maennlich,"Ich habe drei Hunde: einer ist männlich, und die anderen sind weiblich.","У меня три собаки: один кобель, остальные суки.",tatoeba,CC BY 2.0 FR
man:t761540,man,Wie sagt man das?,Как это сказать?,tatoeba,CC BY 2.0 FR
man:t1000661,man,Das sagt man nicht mehr.,Так уже не говорят.,tatoeba,CC BY 2.0 FR
man:t5364739,man,Kann man das so sagen?,Так можно сказать?,tatoeba,CC BY 2.0 FR
man-adv:t761540,man-adv,Wie sagt man das?,Как это сказать?,tatoeba,CC BY 2.0 FR
man-adv:t1000661,man-adv,Das sagt man nicht mehr.,Так уже не говорят.,tatoeba,CC BY 2.0 FR
man-adv:t5364739,man-adv,Kann man das so sagen?,Так можно сказать?,tatoeba,CC BY 2.0 FR
mann:t13883394,mann,Sie hat einen Mann.,У неё есть муж.,tatoeba,CC BY 2.0 FR
mann:t139166,mann,Ich bin ein Mann.,Я человек.,tatoeba,CC BY 2.0 FR
mann:t1898893,mann,Das ist ein Mann.,Это мужчина.,tatoeba,CC BY 2.0 FR
maschine:t2412555,maschine,Er ist keine Maschine.,Он не машина.,tatoeba,CC BY 2.0 FR
maschine:t575621,maschine,Ich habe noch nie von so einer Maschine gehört.,Я раньше никогда не слышал о такой машине.,tatoeba,CC BY 2.0 FR
maschine:t1008601,maschine,Die Maschine ist kaputt.,Машина сломалась.,tatoeba,CC BY 2.0 FR
meer:t7813993,meer,Ich liebe das Meer.,Я люблю море.,tatoeba,CC BY 2.0 FR
meer:t12425829,meer,Rechts sehen Sie das Meer.,Справа Вы видите море.,tatoeba,CC BY 2.0 FR
meer:t1803637,meer,Ich mag das Meer nicht.,Я не люблю море.,tatoeba,CC BY 2.0 FR
mehr:t1717056,mehr,"Er ist nicht mehr der, der er war.","Он уже не тот, что прежде.",tatoeba,CC BY 2.0 FR
mehr:t9076551,mehr,Mehr hat er nicht gesagt.,Больше он ничего не сказал.,tatoeba,CC BY 2.0 FR
mehr:t1000661,mehr,Das sagt man nicht mehr.,Так уже не говорят.,tatoeba,CC BY 2.0 FR
mehr-adv:t1717056,mehr-adv,"Er ist nicht mehr der, der er war.","Он уже не тот, что прежде.",tatoeba,CC BY 2.0 FR
mehr-adv:t9076551,mehr-adv,Mehr hat er nicht gesagt.,Больше он ничего не сказал.,tatoeba,CC BY 2.0 FR
mehr-adv:t1000661,mehr-adv,Das sagt man nicht mehr.,Так уже не говорят.,tatoeba,CC BY 2.0 FR
mein:t10000603,mein,Mein Hund will spielen.,Моя собака хочет играть.,tatoeba,CC BY 2.0 FR
mein:t1002794,mein,Das ist mein Buch.,Это моя книга.,tatoeba,CC BY 2.0 FR
mein:t10131191,mein,Es ist mein Hund.,Это моя собака.,tatoeba,CC BY 2.0 FR
meist:t11491258,meist,So machen es die meisten.,Так большинство людей делает.,tatoeba,CC BY 2.0 FR
meist:t7277927,meist,Die meisten wissen das nicht.,Большинство людей этого не знают.,tatoeba,CC BY 2.0 FR
meist:t13940859,meist,Die meisten Menschen leben in Städten.,Большинство людей живут в городах.,tatoeba,CC BY 2.0 FR
meist-adv:t2946000,meist-adv,Verbrecher sind meist naiv wie Kinder.,Чаще всего преступники наивны как дети.,tatoeba,CC BY 2.0 FR
meist-adv:t6388969,meist-adv,Ich komme meist um sieben Uhr herum nach Hause.,Я в основном возвращаюсь домой около семи.,tatoeba,CC BY 2.0 FR
meist-adv:t455262,meist-adv,Das Wasser in Seen und Flüssen ist meist Süßwasser.,Вода в реках и озёрах чаще всего пресная.,tatoeba,CC BY 2.0 FR
mensch:t12370421,mensch,Sie sind gute Menschen.,Они хорошие люди.,tatoeba,CC BY 2.0 FR
mensch:t13760413,mensch,Ich bin kein Mensch.,Я не человек.,tatoeba,CC BY 2.0 FR
mensch:t1898894,mensch,Das ist ein Mensch.,Это человек.,tatoeba,CC BY 2.0 FR
messer:t10125041,messer,Ich brauche kein Messer.,Мне не нужен нож.,tatoeba,CC BY 2.0 FR
messer:t11914569,messer,Nehmen Sie ein Messer.,Возьмите нож.,tatoeba,CC BY 2.0 FR
messer:t3337838,messer,Ich will ein Messer.,Я хочу нож.,tatoeba,CC BY 2.0 FR
miete:t11507611,miete,Die möchten Fahrräder mieten.,Они хотели бы взять напрокат велосипеды.,tatoeba,CC BY 2.0 FR
miete:t2632616,miete,Ich muss die Miete zahlen.,Мне нужно заплатить за аренду.,tatoeba,CC BY 2.0 FR
miete:t3646475,miete,Ich werde ein Auto mieten.,Я возьму напрокат машину.,tatoeba,CC BY 2.0 FR
mieten:t11507611,mieten,Die möchten Fahrräder mieten.,Они хотели бы взять напрокат велосипеды.,tatoeba,CC BY 2.0 FR
mieten:t2632616,mieten,Ich muss die Miete zahlen.,Мне нужно заплатить за аренду.,tatoeba,CC BY 2.0 FR
mieten:t3646475,mieten,Ich werde ein Auto mieten.,Я возьму напрокат машину.,tatoeba,CC BY 2.0 FR
milch:t10061288,milch,Ich trinke keine Milch.,Я не пью молоко.,tatoeba,CC BY 2.0 FR
milch:t12182361,milch,Gebt der Katze Milch.,Налейте кошке молока.,tatoeba,CC BY 2.0 FR
milch:t1306621,milch,Ist noch Milch da?,Молоко ещё осталось?,tatoeba,CC BY 2.0 FR
mit:t1314634,mit,Wie wäre es mit 12.45 Uhr?,Как насчёт двенадцати сорока пяти?,tatoeba,CC BY 2.0 FR
mit:t8603511,mit,Wie spricht man mit Frauen?,Как разговаривают с женщинами?,tatoeba,CC BY 2.0 FR
mit:t12468891,mit,Haben Sie mit dem Kindern gesprochen?,Вы поговорили с детьми?,tatoeba,CC BY 2.0 FR
mit-adv:t1314634,mit-adv,Wie wäre es mit 12.45 Uhr?,Как насчёт двенадцати сорока пяти?,tatoeba,CC BY 2.0 FR
mit-adv:t8603511,mit-adv,Wie spricht man mit Frauen?,Как разговаривают с женщинами?,tatoeba,CC BY 2.0 FR
mit-adv:t12468891,mit-adv,Haben Sie mit dem Kindern gesprochen?,Вы поговорили с детьми?,tatoeba,CC BY 2.0 FR
mitbringen:t11575451,mitbringen,Ich habe Kaffee mitgebracht.,Я принёс кофе.,tatoeba,CC BY 2.0 FR
mitbringen:t4844057,mitbringen,Haben Sie das Buch mitgebracht?,Вы принесли книгу?,tatoeba,CC BY 2.0 FR
mitbringen:t4936687,mitbringen,Ich habe mein Buch mitgebracht.,Я принёс свою книгу.,tatoeba,CC BY 2.0 FR
mitkommen:t807739,mitkommen,Willst du nicht mitkommen?,Не хочешь пойти с нами?,tatoeba,CC BY 2.0 FR
mitkommen:t13436715,mitkommen,„Wohin gehst du?“ – „In die Stadt. Willst du mitkommen?“,"""Ты куда?"" - ""Я в город. Хочешь со мной?""",tatoeba,CC BY 2.0 FR
mitkommen:t13945172,mitkommen,Kann Tom mit uns mitkommen?,Том может пойти с нами?,tatoeba,CC BY 2.0 FR
mitmachen:t12480247,mitmachen,Wir werden nicht mitmachen.,Мы не будем участвовать.,tatoeba,CC BY 2.0 FR
mitmachen:t2671576,mitmachen,Ich werde da nicht mitmachen.,Я не буду в этом участвовать.,tatoeba,CC BY 2.0 FR
mitmachen:t983666,mitmachen,"Nicht das Gewinnen ist wichtig, sondern das Mitmachen.","Главное не победа, а участие.",tatoeba,CC BY 2.0 FR
mitnehmen:t13939788,mitnehmen,Sie hat sie mitgenommen.,Она взяла её с собой.,tatoeba,CC BY 2.0 FR
mitnehmen:t1879974,mitnehmen,Darf ich das mitnehmen?,Можно я возьму это с собой?,tatoeba,CC BY 2.0 FR
mitnehmen:t3987333,mitnehmen,Ich will sie mitnehmen.,Я хочу взять её с собой.,tatoeba,CC BY 2.0 FR
mitte:t2587786,mitte,Ich bin der in der Mitte.,Я — в середине.,tatoeba,CC BY 2.0 FR
mitte:t6078332,mitte,Ich bin in der Mitte des Films gegangen.,Я ушёл на середине фильма.,tatoeba,CC BY 2.0 FR
mitte:t3518458,mitte,Ich will in der Mitte sitzen.,Я хочу сидеть в середине.,tatoeba,CC BY 2.0 FR
mittel:t2778294,mittel,Ich habe nicht die Mittel.,У меня нет средств.,tatoeba,CC BY 2.0 FR
mittel:t2766298,mittel,Sie war eine Frau mittleren Alters.,Это была женщина средних лет.,tatoeba,CC BY 2.0 FR
mittel:t12815019,mittel,Was ist in der mittleren Schublade?,Что в среднем ящике?,tatoeba,CC BY 2.0 FR
moebel:t4677755,moebel,Er bestellte neue Möbel.,Он заказал новую мебель.,tatoeba,CC BY 2.0 FR
moebel:t834903,moebel,Ich bestellte neue Möbel.,Я заказала новую мебель.,tatoeba,CC BY 2.0 FR
moebel:t982750,moebel,Ich habe neue Möbel bestellt.,Я заказала новую мебель.,tatoeba,CC BY 2.0 FR
moechten:t10740637,moechten,Was möchten sie wissen?,Что они хотят знать?,tatoeba,CC BY 2.0 FR
moechten:t6018763,moechten,Möchten Sie sie sehen?,Вы хотите её увидеть?,tatoeba,CC BY 2.0 FR
moechten:t13810564,moechten,"Sie können spielen, so viel Sie möchten.",Вы можете играть сколько хотите.,tatoeba,CC BY 2.0 FR
moegen:t10740637,moegen,Was möchten sie wissen?,Что они хотят знать?,tatoeba,CC BY 2.0 FR
moegen:t12271473,moegen,Ich möchte beide haben.,Я хотел бы иметь обе.,tatoeba,CC BY 2.0 FR
moegen:t1314864,moegen,Ich mag das nicht.,Мне это не нравится.,tatoeba,CC BY 2.0 FR
moeglich:t10372549,moeglich,Das war nicht möglich.,Это не было возможно.,tatoeba,CC BY 2.0 FR
moeglich:t11931575,moeglich,Ist es noch möglich?,Это ещё возможно?,tatoeba,CC BY 2.0 FR
moeglich:t13320060,moeglich,Es ist beides möglich.,"И то, и другое возможно.",tatoeba,CC BY 2.0 FR
moeglich-adv:t10372549,moeglich-adv,Das war nicht möglich.,Это не было возможно.,tatoeba,CC BY 2.0 FR
moeglich-adv:t11931575,moeglich-adv,Ist es noch möglich?,Это ещё возможно?,tatoeba,CC BY 2.0 FR
moeglich-adv:t13320060,moeglich-adv,Es ist beides möglich.,"И то, и другое возможно.",tatoeba,CC BY 2.0 FR
moment:t10071517,moment,Bitte warte einen Moment.,"Подожди, пожалуйста, минутку.",tatoeba,CC BY 2.0 FR
moment:t370165,moment,Einen kleinen Moment bitte.,"Секундочку, пожалуйста.",tatoeba,CC BY 2.0 FR
moment:t3965344,moment,Warte bitte einen Moment.,"Подожди минутку, пожалуйста!",tatoeba,CC BY 2.0 FR
morgen:t10060516,morgen,Ich reise morgen ab.,Я завтра уезжаю.,tatoeba,CC BY 2.0 FR
morgen:t10087633,morgen,Ich komme vielleicht morgen.,"Я завтра, может быть, приду.",tatoeba,CC BY 2.0 FR
morgen:t11692694,morgen,Ich sehe sie morgen.,Я увижусь с ней завтра.,tatoeba,CC BY 2.0 FR
muede:t10699749,muede,Unser Lehrer ist müde.,Наш учитель устал.,tatoeba,CC BY 2.0 FR
